shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Air Tailwind 79 White Phantom Black, Nike, 487754-100, 90, 59, 60, 60, 6374fd7803a96e36ed3d3a6b, Nike Air Tailwind 79, White/Phantom-Dark Grey-Black, 2019-01-01, The Tailwind 79 'Phantom White' takes cues from the legacy of the 1970s runner aesthetic. The shoe boasts a Phantom White-based mesh upper with coordinated suede overlays on the toe box eyestay and heel. The offering also features a padded tongue for soft support black leather hits on the heel patch and Swoosh and a waffle-tread on the outsole for improved traction.
Nike Epic Phantom React Flyknit White Pure Platinum (W), Nike, BV0415-100, 150, 94, 89, 89, 6374fd7803a96e36ed3d3a6d, Nike Epic Phantom React Flyknit, White/White-Pure Platinum, 2019-05-02, The Wmns Epic Phantom React Flyknit 'Triple White' washes out its performance construction. The shoe's breathable Flyknit upper emerges with a flexible–yet supportive–fit due to its combination of yarns while a heel counter adds stability. The data-informed React foam midsole provides cushioning while maintaining the one-tone look with a pressure-mapped outsole pattern providing traction.
Nike Air Zoom Alphafly Next% Barely Volt Orange, Nike, CI9925-700, 275, 128, 103, 103, 6374fd7803a96e36ed3d3a6e, Nike Air Zoom Alphafly Next%, Barely Volt/Hyper Orange/Volt/Black, 2021-09-30, Updating the pinnacle running shoe with a new color scheme is the Nike Air Zoom Alphafly Next% 'Barely Volt.' The AtomKnit upper that's a breathable lightweight update of Nike Flyknit features a neon green hue throughout. Gradient pastels fade to white on the ZoomX foam midsole that includes a full-length carbon fiber plate and is fitted with two visible Zoom Air units under the forefoot. Durable rubber pods are included on the outsole that has a traction pattern based on data from hundreds of other runners.
Nike LD Waffle sacai CLOT Kiss of Death 2 Cool Grey, Nike, DH3114-001, 180, 185, 171, 171, 6374fd7803a96e36ed3d3a6f, Nike LD Waffle, Cool Grey/Obsidian/Navy/Green, 2021-10-09, Inspired by CLOT's Air Max 1 release from 2013 comes the triple-threat collaboration shoe that is the sacai x CLOT x Nike LDWaffle 'Kiss Of Death 2.' The sneaker showcases neutral grey tones throughout an upper crafted from semi-translucent mesh with fused synthetic overlays. Nike x sacai x CLOT branding is featured on the leather heel tab with woven Nike tags on the grey and green nylon tongues. It is built on a double-stacked foam midsole that's reinforced underfoot by a waffle-traction gum rubber outsole.
Nike LD Waffle sacai CLOT Kiss of Death Net Orange Blaze, Nike, DH1347-100, 170, 140, 136, 136, 6374fd7803a96e36ed3d3a70, Nike LD Waffle, Net/Orange Blaze-Deep Red-Green Bean, 2021-09-14, Nike brings you a triple collaboration in the sacai x Clot x Nike LDWaffle 'Net Orange Blaze'. Drawing from the CLOT x Nike Air Max 1 'Kiss of Death' it combines features from the LDV and Waffle Racer. With a tan semi-translucent textile upper paired with tonal suede overlays at the forefoot and heel. The signature double Swooshes from sacai are brick red and orange leather with a slight snakeskin exterior. Subtle lime green color slashes the double-stacked eyestay triple-branded heel tab and the dual woven tags on top of the tongue. Grip down the street with waffle-traction and a two-tone midsole with an elongated heel.
Nike Air Presto What The, Nike, DM9554-900, 130, 66, 72, 59, 6374fd7803a96e36ed3d3a71, Nike Air Presto, Multi-Color/Multi-Color, 2021-08-27, The Air Presto 'What The' brings the mashup treatment to the T-shirt for your feet. Drawing from various OG colorways of the runner the shoe's mismatched uppers include a 'Rogue Kielbasa' vamp on the left shoe joined by a 'Shady Milkman' fleece collar and 'Unholy Cumulus' lacing cage. The right shoe instead sports a 'Trouble at Home' lightning design on the vamp with the 'Brutal Honey' getting the nod via a yellow mesh lining while the 'Orange Monk' citrus midsole provides cushioning underfoot. Even the sockliners are mismatched with the left shoe sporting '20' and the right sporting T-shirt sizing.
Nike Epic React Flyknit 2 Black Anthracite, Nike, BQ8928-001, 150, 75, 67, 67, 6374fd7803a96e36ed3d3a74, Nike Epic React Flyknit 2, Black/Black-White-Gunsmoke-Anthracite, 2019-01-31, Sporting subtle flair the Nike Epic React Flyknit 2 ‘Black Anthracite’ exhibits a covert color palette on a high-performing runner that values speed and flexible cushioning. The latter arrives via a soft React foam midsole clad in dark grey Anthracite. A ventilated Flyknit upper is equipped to hug the foot for optimal support and comfort.
Nike Air Zoom Tempo Next% Flyknit White Hyper Violet Flash Crimson, Nike, CI9923-100, 200, 110, 87, 87, 6374fd7803a96e36ed3d3a76, Nike Air Zoom Tempo Next% Flyknit, White/Hyper Violet-Flash Crimson-Black, 2020-10-01, The Air Zoom Tempo Next% Flyknit 'White Hyper Violet' features a vibrant look on its performance running construction designed with the help of world-class runners. The shoe's Flyknit upper appears in white secured by an asymmetrical lacing system and supported by ZoomX foam in the insole. Underfoot the React midsole incorporates visible Zoom Air in the forefoot for cushioning giving way to a black rubber outsole designed to support high-wear areas.
Nike Epic React Moc Flyknit White Hydrogen Blue, Nike, BV0417-101, 150, 91, 98, 98, 6374fd7803a96e36ed3d3a77, Nike Epic React Moc Flyknit, White/White-Hydrogen Blue-Blue Tint-Racer Blue-Wolf Grey, 2019-05-02, The Epic Phantom React Flyknit 'Hydrogen Blue' emerges with a simple blue look. The shoe's flexible Flyknit upper is finished in Hydrogen Blue with the laceless construction supported by an external heel counter which adds color. Tongue and heel pull-loops provide easy on and off while a React foam midsole is included for cushioning. A pressure-mapped pattern on the outsole provides traction.
Nike LD Waffle sacai Undercover Night Maroon Team Royal, Nike, DJ4877-600, 170, 150, 142, 142, 6374fd7803a96e36ed3d3a79, Nike LD Waffle, Night Maroon/Pale Ivory-Ground Grey-Team Royal, 2021-10-29, Part of a triple collaboration is the sacai x Undercover x Nike LDWaffle 'Night Maroon Team Royal.' Taking inspiration from the LDV and Waffle Racer this hybrid silhouette features a burgundy nylon upper with superimposed Swooshes in blue leather and off-white suede and double-stacked overlays in black leather and shaggy grey suede. Each heel tab has dual Nike and sacai branding with all three company labels being called out on the extended heel piece that distinguishes the stacked foam midsole. It's built on a blue waffle-traction rubber outsole.
Nike P-6000 White Gold Red (W), Nike, BV1021-101, 100, 105, 81, 81, 6374fd7803a96e36ed3d3a7c, Nike P-6000, White/Metallic Gold-Varsity Red-Metallic Silver-Black, 2019-05-20, The Wmns P-6000 CNPT 'Metallic Silver Red' borrows design elements from the Pegasus 25 and Pegasus 2006. The casual runner is built with a mix of suede and leather on the upper finished primarily in black white and metallic silver. University Red emerges on the patent leather Swoosh which is outlined by gold. Underfoot a Cushlon midsole provides cushioning.
Nike Air Structure OG White Neo Teal, Nike, CV3492-100, 120, 74, 80, 80, 6374fd7803a96e36ed3d3a7e, Nike Air Structure OG, White/Neo Teal, 2021-03-30, Releasing for the 30th anniversary of the silhouette the Air Structure Triax 91 OG 'Neo Teal' 2021 brings back the retro runner with this March 2021 drop. Built with mesh the shoe's upper sports a white base overlaid by grey and black synthetic suede and highlighted by hits of Neo Teal and Infrared. An angular TPU heel counter provides stability while underfoot visible Max Air in the heel provides cushioning. A waffle rubber outsole offers traction.
Nike Air Huarache Stussy Desert Oak (2021), Nike, DD1381-200, 120, 74, 66, 66, 6374fd7803a96e36ed3d3a85, Nike Air Huarache, Desert Oak/Reed-Light Straw, 2021-02-12, Released in 2021 the Stussy x Air Huarache LE 'Desert Oak' 2021 brings back a collaboration from 2000 between Nike's Fraser Cooke and Stussy UK's Michael Koppleman released exclusively at Stussy's London chapter store. The shoe's upper is built with a mix of textile and nubuck finished in a neutral mix of hues and supported by the signature external heel counter. Underfoot Air in the midsole offers cushioning.
Nike Air Presto Off-White Black (2018), Nike, AA3830-002, 160, 600, 642, 535, 6374fd7803a96e36ed3d3a87, Nike Air Presto, Black/White-Cone, 2018-07-27, The second collaboration between Virgil Abloh and Nike on the Air Presto the OFF-WHITE x Air Presto 'Black' features the designer's signature deconstructed aesthetic. Released shortly after its predecessor's release as part of The Ten collection the shoe's black mesh upper is accented by a white Swoosh with prominent stitching. 'Air' branding appears on the heel with branding text on the medial quarter panel. Supported by a lacing cage a tonal Phylon midsole provides cushioning.
Nike Air Huarache Triple Red, Nike, 318429-660, 110, 80, 104, 100, 6374fd7803a96e36ed3d3a8f, Nike Air Huarache, Varsity Red/Vrsty Red-Vrsty Rd, 2015-11-21, A monochromatic finish allows the details of the Nike Air Huarache 'Triple Red' to stand out. They include a revolutionary neoprene bootie designed to hug the foot along with an exoskeletal cage that added structure without unnecessary weight. The sneaker’s sculpted midsole complete with embossed rows of dots packs encapsulated Air for responsive cushioning.
Nike Air Presto Off-White White (2018), Nike, AA3830-100, 160, 512, 599, 469, 6374fd7803a96e36ed3d3a91, Nike Air Presto, White/Black-Cone, 2018-08-03, The OFF-WHITE x Air Presto 'White' released in August 2018 a week after an all-black iteration. The shoe's deconstruction build is highlighted by rough seams and an exposed-foam tongue while the mesh construction maintains the signature build of the Air Presto. Virgil Abloh's tongue-in-cheek branding includes 'Air' on the heel with a red zip-tie hang-tag adding more color to the look.
Nike Pegasus Trail 3 Gore-Tex Black Dark Smoke Grey, Nike, DC8793-001, 160, 97, 90, 90, 6374fd7803a96e36ed3d3a92, Nike Pegasus Trail 3 Gore-Tex, Black/Dark Smoke Grey/Iron Grey/Black, 2021-09-21, Delivering a sleek colorway of a performance running shoe made for harsher weather is the Nike Pegasus Trail 3 GTX 'Triple Black.' The seamless upper is made from black textile with tonal Gore-Tex branding on the toe box nodding to the waterproof lining of the interior. The midfoot is supported by a dynamic-fit band while a pull tab at the heel allows easy on and off. On the bottom is a matching black Nike React midsole with a durable lugged rubber outsole.
Nike Epic Phantom React Flyknit Black White, Nike, BV0417-001, 150, 84, 86, 86, 6374fd7803a96e36ed3d3a93, Nike Epic Phantom React Flyknit, Black/Black/White, 2019-05-02, The Epic Phantom React Flyknit 'Black' puts a simple two-tone look on its performance running construction. The shoe's Flyknit upper is finished entirely in black supported by tongue and heel pull-loops and an external heel counter. Underfoot a white React midsole provides cushioning and contrast giving way to a pressure-mapped traction pattern on the outsole.
Nike ZoomX Vaporfly Next% Valerian Blue, Nike, AO4568-400, 250, 126, 104, 104, 6374fd7803a96e36ed3d3a95, Nike ZoomX Vaporfly Next%, Valerian Blue/Black-Vapour Green, 2020-04-09, The ZoomX VaporFly NEXT% 'Valerian Blue' is a performance runner with a vibrant look. Built with the engineered woven mesh known as VaporWeave the upper appears in Valerian Blue accented by purple on the eyestay and Vapour Green on the Swoosh branding. Underfoot more Vapour Green emerges on the ZoomX midsole which incorporates a full-length carbon fiber plate. Flex grooves on the outsole provide traction.
Nike LD Waffle sacai Undercover Midnight Spruce University Red, Nike, DJ4877-300, 170, 160, 178, 178, 6374fd7803a96e36ed3d3a98, Nike LD Waffle, Midnight Spruce/Pale Ivory-Dark Grey-University Red, 2021-10-29, Incorporating some of the design from the vintage LDV and Waffle Racer '70s runners is the sacai x Undercover x Nike LDWaffle. It features a dark teal finish on the stitched nylon upper with a red leather and off-white suede double-Swoosh and layered overlays in black leather and grey suede. A hybrid Nike/sacai logo is stamped on the leather heel tab with the secondary tongue having a discrete Undercover branding on the woven tag. It's built on a stacked off-white foam midsole with an extended heel and scarlet waffle-traction rubber outsole.
Nike Cortez Basic Black White, Nike, 819719-012, 75, 180, 172, undefined, 6374fd7803a96e36ed3d3a99, Nike Cortez Basic, Black/White-Metallic Silver, 2016-01-01, This Bill Bowerman pet project gets a luxe update in the Nike Cortez Basic Black White leather sneaker.The Nike Cortez Basic Black White is dressed in classic black and white and the ’72 icon stays true with a premium leather upper with matching leather overlays. The mostly black sneaker is highlighted by white branding on the tongue sidewall and heel counter. A signature white foam midsole with a contrasting streak in the middle sits atop a serrated rubber outsole for a timeless touch.The Nike Cortez Basic Black White was released in January 2016 and retailed for $75.
Nike React Element 55 Black White, Nike, BQ6166-003, 130, 70, 57, undefined, 6374fd7803a96e36ed3d3a9a, Nike React Element 55, Black/White, 2018-09-29, There aren't too many shoes that look more classic than the Nike React Element 55 Black White. This sneaker comes with a black upper white Nike "Swoosh" and a white midsole with black accents. These released in September 2018 and retailed for $130. Compliment your outfit with these and place a Bid on StockX.
Nike Space Hippie 01 Obsidian, Nike, DJ3056-400, 130, 54, 45, 45, 6374fd7803a96e36ed3d3a9d, Nike Space Hippie 01, Obsidian/Signal Blue-Psychic Blue-White, 2021-06-30, Featuring a contrasting two-tone look the Space Hippie 01 'Obsidian' is a sustainable shoe. The shoe's knit upper is built with a mix of recycled T-shirts fabric scraps and plastic water bottles. The Obsidian look is complemented by lighter blue on the Swoosh and eyestay with tongue and heel pull-loops offering easy on and off. Underfoot an off-white Crater Foam midsole provides cushioning aided by a sockliner built with ZoomX foam scraps.
