shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Jordan 1 Retro High Light Smoke Grey, Jordan, 555088-126, 170, 202, 201, 189, 6374fd9903a96e36ed3d454e, Jordan 1 Retro High, White/Black-Light Smoke Grey-Varsity Red, 2020-07-11, The Air Jordan 1 Retro High OG 'Light Smoke Grey' emerges with a neutral look and a vibrant accent. The shoe's upper features a white leather base overlaid by Light Smoke Grey suede with black contrast on the Swoosh collar laces and tongue tag. The collar flap highlights the look in Varsity Red matched by the tongue branding while an Air midsole and concentric outsole support the fit underfoot.
Jordan 1 Retro High OG Pollen (GS), Jordan, 575441-701, 130, 98, 77, 77, 6374fd9903a96e36ed3d454f, Jordan 1 Retro High OG, Pollen/Black-White, 2021-08-14, Recalling the 1985 'Iowa' Dunk colorway from the Be True to Your School series the Air Jordan 1 Retro High OG GS 'Pollen' released in 2021. The shoe's upper is built with black tumbled leather overlaid by contrasting smooth Pollen leather throughout including the Swoosh branding. The toe box includes the usual perforations for breathability while underfoot a white midsole with Air provides cushioning. A concentric rubber outsole is included for traction.
Jordan 1 Retro High OG Atmosphere (PS), Jordan, CU0449-641, 80, 80, 111, 111, 6374fd9903a96e36ed3d4553, Jordan 1 Retro High OG, Atmosphere/Obsidian-Laser Pink-White, 2021-12-22, The Air Jordan 1 Retro High OG SE PS 'Bubble Gum' made for kids adds a brighter colorway to the iconic silhouette. The white quarter panels of the leather upper are paired with an Obsidian-colored Swoosh that's repeated on the eyestay and forefoot overlay with the toe box heel and collar overlay rendered in pink patent leather. A concentric-circle traction pattern is featured on the pink rubber outsole.
Jordan 1 Low Light Smoke Grey, Jordan, 553558-030, 90, 266, 225, 225, 6374fd9903a96e36ed3d4554, Jordan 1 Low, Light Smoke Grey/Gym Red-White, 2020-09-29, The Air Jordan 1 Low 'Light Smoke Grey' gives a new iteration of the iconic shoe design updated in Light Smoke Grey and Gym Red. Its upper spotlights a leather base with overlays and the signature Wings’ Logo. On the upper a Swoosh branding emphasizes the design with a Nike branded nylon tongue. The midsole is built on top of a rubber outsole with a circular build for traction.
Jordan 1 Retro High OG SP Utility Neutral Olive Light Steel Grey, Jordan, DO8727-200, 170, 125, 117, 117, 6374fd9903a96e36ed3d455e, Jordan 1 Retro High OG SP Utility, Neutral Olive/Taxi-Light Steel Grey-Black, 2022-10-07, With elements of the original silhouette intact the Air Jordan 1 Retro High OG Utility ‘Neutral Olive’ infuses the classic favorite with a rich mix of textures and details. The metallic upper in olive and silvery grey utilizes unexpected pockets for small storage on the quarter panels and the heel the latter sporting bright yellow chunky zippers. Underfoot the rubber cupsole off-white sidewalls and rubber outsole in black deliver lofty support. The AJ Wings logo adorns the lateral collar.
Nike Air Max 1 Patta Waves Monarch (with Bracelet), Nike, DH1348-001, 160, 190, 190, 190, 6374fd9903a96e36ed3d4560, Nike Air Max 1, Metallic Silver/Monarch-Pure Platinum, 2021-10-08, The Amsterdam-based retailer Patta revamps a retro silhouette in the Patta x Nike Air Max 1 'Monarch.' The upper is a light grey ballistic mesh with white leather overlays with an orange suede Swoosh. The autumnal hue is repeated on a wavy suede mudguard and an embroidered mini-Swoosh is featured on the lateral forefoot. A woven Patta tag is on the tongue and a Nike Air callout on the back heel. It's built on a pre-yellowed polyurethane midsole equipped with visible Air-sole cushioning and reinforced by a waffle-tread rubber outsole.
Nike Air Max 1 Patta Waves Rush Maroon (with Bracelet), Nike, DO9549-001, 160, 105, 105, 105, 6374fd9903a96e36ed3d4561, Nike Air Max 1, Metallic Silver/Rush Maroon, 2021-11-19, Remixing the vintage running shoe from 1987 with the Amsterdam retailer's take is the Patta x Nike Air max 1 'Rush Maroon.' The upper is made of silver mesh with contrasting maroon leather overlays including a wavy mudguard marked with an embroidered mini-Swoosh on the lateral side. Nike Air branding on the heel overlay features orange lettering which matches the sneaker's upper eyelets and textile collar lining. Patta's script logo is on the woven tongue tag with lightweight cushioning in the off-white polyurethane midsole with a visible Air unit nestled under the heel.
Jordan 1 Retro High Court Purple (W), Jordan, CD0461-151, 170, 110, 110, 110, 6374fd9903a96e36ed3d4562, Jordan 1 Retro High, White/Court Purple, 2021-06-03, Released in June 2021 the Wmns Air Jordan 1 High OG 'Court Purple' features a look that recalls the 1986 Air Jordan 1 'Metallic Purple.' The shoe's upper is built with a leather base finished in white and highlighted by glossy Court Purple on the Swoosh and collar. More Court Purple marks the tongue tag and 'Wings' branding while a satin collar lining adds a luxe feel. Underfoot the two-tone look continues onto the tooling which combines Air in the heel and a concentric rubber outsole for cushioning and traction.
Nike Air Force 1 Low Hare Space Jam, Nike, DJ7998-100, 120, 155, 140, 140, 6374fd9903a96e36ed3d4563, Nike Air Force 1 Low, White/Light Blue Fury-White, 2021-07-16, The Space Jam x Air Force 1 '07 Low 'Hare' released as part of a larger collection for Space Jam: A New Legacy. Giving the nod to LeBron James' rabbit teammates the shoe's upper is built with a white leather base overlaid by Light Blue Fury suede on the Swoosh branding and heel patch. The woven tongue tag and lateral-side patch on the right shoe sport Bugs Bunny while Lola Bunny appears on the left. Underfoot Air in the heel of the rubber midsole provides cushioning giving way to more Light Blue Fury on the concentric rubber outsole that offers traction.
Jordan 1 Retro AJKO Billie Eilish Ghost Green (W), Jordan, DN2857-330, 170, 116, 99, 99, 6374fd9903a96e36ed3d4565, Jordan 1 Retro AJKO, Ghost Green/Ghost Green, 2021-09-30, The Billie Eilish x Wmns Air Jordan 1 KO 'Volt' released as part of a collaboration with the Grammy Award-winning vocalist. Emerging with a monochromatic look the shoe's upper is built with leather and finished entirely in Volt. The tongue tag includes Billie Eilish's signature Blohsh emblem with further Eilish branding on the mesh sockliner. Underfoot the tooling continues the one-tone look incorporating Air in the heel for cushioning.
Nike Air Force 1 Low '07 Essential White Worn Blue Paisley (W), Nike, DH4406-100, 100, 96, 80, 80, 6374fd9903a96e36ed3d4566, Nike Air Force 1 Low '07 Essential, White/Worn Blue-White, 2021-12-29, Giving the retro hoops shoe a new look is the Nike women's Air Force 1 '07 Essentials 'Blue Paisley.' The signature Swoosh and back tab feature textile detailing with a blue and white paisley print. The blank-slate upper is crafted from crisp white tumbled leather with a breathable nylon tongue. The low-top is built on a solid white rubber cupsole with an encapsulated Air-sole unit in the heel.
Jordan 1 Mid Tropical Twist Igloo (GS), Jordan, 554725-132, 90, 105, 99, 99, 6374fd9903a96e36ed3d4567, Jordan 1 Mid, White/Tropical Twist-Black, 2021-01-04, The Air Jordan 1 Mid GS 'Tropical Twist' emerges with a contrasting look on its grade-school construction. Built with leather the shoe's upper sports a white base contrasted by black on the forefoot and highlighted by Tropical Twist on the heel and collar. More Tropical Twist marks the Swoosh and Jumpman branding while underfoot the midsole houses the usual Air in the heel for cushioning giving way to a black concentric rubber outsole for traction.
Jordan 1 Retro High J Balvin, Jordan, DC3481-900, 190, 300, 291, 287, 6374fd9903a96e36ed3d456a, Jordan 1 Retro High, Multi-Color/Black-Pink Foam-Multi-Color, 2020-12-08, The reggaeton singer teamed up with Nike to create the J Balvin x Jordan 1 Retro OG High 'Tie Dye' in December 2020. The shoe's upper is built with textile appearing in a vibrant mix of hues with rough cut edges contributing to a DIY aesthetic. Black contrast emerges on the collar laces 'Wings' logo and quarter panel while the lateral heel includes a series of removable Velcro badges. Underfoot a pastel rubber cupsole supports the fit.
Jordan 1 Retro High Satin Black Toe (W), Jordan, CD0461-016, 160, 288, 275, 245, 6374fd9903a96e36ed3d456b, Jordan 1 Retro High, Black/White-University Red, 2019-08-17, The Wmns Air Jordan 1 Retro High 'Satin Black Toe' brings an elevated build to one of the Air Jordan 1's most iconic colorways. The shoe's upper features a familiar mix of black white and Varsity Red with the iconic black finish on the toe. Built with a mix of leather and satin a metal 'Wings' logo appears on the collar. Underfoot a white Air midsole provides cushioning with a further hit of Varsity Red on the circular outsole.
Jordan 1 Mid Crater Black, Jordan, DM3529-001, 130, 110, 111, 100, 6374fd9903a96e36ed3d456f, Jordan 1 Mid Crater, Black/Multi-Color-Racer Blue-White, 2021-08-13, The Air Jordan 1 Mid 'Crater' brings a sustainable construction to the classic basketball silhouette. Inspired by workwear the shoe emerges with 20% recycled content by weight featuring a vegan build on the black washed canvas upper. Tonal synthetic suede appears on the toe box eyestay and collar while the speckled Nike Grind Swoosh adds blue zigzag stitching. Underfoot a Crater foam midsole houses Air in the heel for cushioning with a concentric Nike Grind outsole for traction.
Jordan 1 Retro High OG A Ma Maniére (PS), Jordan, DO7099-100, 80, 70, 75, 75, 6374fd9903a96e36ed3d4572, Jordan 1 Retro High OG, Sail/Burgundy Crush, 2021-12-03, The A Ma Maniére x Air Jordan 1 High OG PS 'Airness' is made for kids and showcases the Atlanta boutique's updated take on the iconic silhouette. The upper has textured ivory-colored suede with contrasting burgundy accents on the snakeskin-embossed Swoosh and collar. The latter hue is seen again on the woven Nike tongue tag and the retro Wings logo imprinted on the lateral collar. 'A Ma Maniére' script is on the heel overlay. It's built on a cupsole with off-white sidewalls and a burgundy rubber outsole.
Jordan Zion 1 SP Naruto Kyuubi, Jordan, DQ4706-780/DQ5569-780, 130, 94, undefined, undefined, 6374fd9903a96e36ed3d4574, Jordan Zion 1 SP, Electric Yellow/Black/Chile Red/Alpha Orange, 2022-05-11, The Air Jordan Zion 1 Naruto Kyuubi was released as part of a collaboration between Jordan Brand and NBA star Zion Williamson taking inspiration from the Japanese anime series Naruto. The sneakers are high-top and feature a lace-up closure style.This Air Jordan Zion 1 comes in an electric yellow black red and orange colorway combining the colors to match Naruto Kyuubi’s character. The shoes have black laces and a black interior while the sidewall has artful orange and yellow. They also feature the Jumpman logo on the tongue and a Naruto graphic behind the ankles.The Air Jordan Zion 1 Naruto Kyuubi was released for a retail price of $130 in May 2022.
Nike Air Force 1 Low '07 LX Somos Familia, Nike, DZ5355-126, 140, 121, 112, 112, 6374fd9903a96e36ed3d457a, Nike Air Force 1 Low '07 LX, Sanddrift/University Red-Lemon Wash-Dark Smoke Grey, 2022-10-26, A dark smoke grey rubber cupsole serves as the dramatic foundation for the otherwise colorful Nike Air Force 1 ‘07 ‘Somos Familia.’ The low-top sneaker debuting as part of the 2022 Día de Muertos collection follows color cues from Pan de Muerto a holiday favorite of sweet bread served during the Day of the Dead festivities. Tan suede overlays contrast with a lemon yellow base in canvas are intersected by a split Swoosh in crimson and white. Accents are stitched among the toe box and quarter panel for additional rich embellishment.
Nike Air Force 1 Low Undefeated Multi-Patent, Nike, DV5255-400, 160, 390, 200, 200, 6374fd9903a96e36ed3d457c, Nike Air Force 1 Low, Multi-Color/Multi-Color, , This vibrant version of a classic favorite celebrates the shoe's 40th anniversary. The Undefeated x Nike Air Force 1 Low ‘Multi-Color Patent’ features a rich array of vivid colors in patent leather with contrasting shades of bright blue and pink burgundy periwinkle and black with an embroidered Swoosh in orange for emphasis. With 'UNDFTD' on the lace dubrae and 'Nike Air' on the lateral heel other branding details include the unmistakeable five-strike logo on the tongue tag. Only the white midsole providing Air-sole cushion is absent of color and is supported by a clear rubber outsole with a hint of periwinkle.
Jordan 1 Retro Low OG SP SoleFly, Jordan, DN3400-001, 150, 135, 115, 115, 6374fd9903a96e36ed3d457f, Jordan 1 Retro Low OG SP, Black/Sport Red/Beige, 2021-12-27, Teaming up with the Miami-based sneaker boutique the SoleFly x Air Jordan 1 Low Retro OG SP 'Everglades' gives an update to the classic silhouette with a stylized animal print. The pattern is applied to tan leather overlays at the forefoot and heel with a tonal execution on the heel and a two-tone design on the opposite. The rest of the upper is made of black suede on the quarter panel and crimson suede on the toe box. Woven Nike Air tags are on each tongue with mismatched heel tabs featuring SoleFly branding on the left shoe and a Wings logo on the right. It's built on a black rubber midsole with a gum rubbers outsole.
