,qid,docid,docno,rank,score,text,shoeName,query,relevance score
195,4,765,6374ff50c30ceb3748b48612,45,3.153545304,Following the AJ 1 2 and 3 collaborations Atlanta-based retailer A Ma Maniére returns with their take on the AJ4. The A Ma Maniére x Air Jordan 4 Retro 'Violet Ore' showcases premium materials and understated colors on the classic silhouette. A nubuck upper in a purple hue is accented with tonal quarter panel netting and a chrome rivet on the lateral collar area. Flight tags on the tongue show mismatched Jumpman and A Ma Maniére branding while the classic 'Nike Air' can be found on the back heel. The back heel tab features the phrase 'It's not about the shoes...it's about where you're going' hidden on the inside while a quilted textile lines the inside of the shoe and the insole.,Jordan 4 Retro A Ma Maniére Violet Ore,Shoes that can save your knees,0
196,4,3231,6374fd9603a96e36ed3d4354,46,3.153545304,Part of a set of Nike Dunk SBs celebrating four MLB teams this Dunk High pays homage to the New York Mets. The upper features grey mesh with suede overlays in the forefoot and heel with a textile Swoosh in Rush Blue with contrasting Team Orange stitching. Extra NY Mets details emerge on the inside tongue tags where the Met's Home Run Apple can be found on the right shoe and a '7' graphic on the left (signifying the 7 train that leads into Citi Field). A contrasting white midsole gives way to a gum rubber outsole where a small pink spot on the right shoe is a nod to stepping in bubble gum at the ballpark.,Nike SB Dunk High New York Mets,Shoes that can save your knees,0
197,4,781,6374ff50c30ceb3748b4862f,47,3.132810727,Following up on a spring 2021 release from the two brands the A Ma Maniére x Air Jordan 1 High OG 'Airness' dropped later that same year. Rather than leather the shoe's upper is built with suede finished in off-white and complemented by the Burgundy Crush Swoosh and collar which sport a snakeskin finish. Tonal quilted satin makes up the inner lining while the inside of the collar flap adds Michael Jordan's signature and 'You have to expect things of yourself before you can do them.' The tongue tag adds co-branding to the look while underfoot a pre-yellowed midsole provides cushioning via Air with a concentric rubber outsole offering traction.,Jordan 1 Retro High OG A Ma Maniére,Shoes that can save your knees,0
198,4,150,6374feabeae4ab372ce3e6fa,48,3.127739723,Releasing as a collaboration between Singapore-based retailer Limited Edt and renowned sneaker customizer SBTG the ASICS GEL-Lyte 3 ‘Monsoon Patrol’ is designed to take on the elements. Earth tones dominate a build that mixes nylon and suede with a nylon tongue cover that can be removed trough a convenient gutter hook system.,ASICS Gel-Lyte III Limited Edt x SBTG Monsoon Patrol,Shoes that can save your knees,0
199,4,3090,6374fd9603a96e36ed3d40d0,49,3.127739723,First released in 2019 the 2022 release of the Yeezy Slide 'Bone' brings back a neutral colorway of the minimalist sandal. A light ivory color permeates the one-piece slide manufactured from injection-molded EVA for lightweight durability. The outsole features a set of grooves for traction while a small adidas logo can be found on the footbed.,adidas Yeezy Slide Bone (2022 Restock),Shoes that can save your knees,0
200,5,1263,6374ff50c30ceb3748b489ac,0,5.816322739,One of the initial Air Jordan 1 line colorways the 'Black Toe' Air Jordan 1 Retro grew in popularity after being featured in several Nike promotional campaigns (including the picture inspired by the Jordan logo itself). Surprisingly however Jordan only wore this colorway in a couple of games improving its popularity.,Jordan 1 Retro Black Toe (2016),Most popular running shoe now,0
201,5,2926,6374feb3eae4ab372ce3eb88,1,5.354171048,The Black Fives x Clyde Mid 'Creme Brulee' is the result of a collaboration with the nonprofit whose focus is to highlight African-Americans in basketball before the NBA. As a result the shoe's lateral heel includes 'Make History Now' the foundation's motto. The shoe itself is built with canvas bolstered by tonal suede and highlighted by a stylized chenille Formstrip. Underfoot the rubber midsole sports a distressed finish to add a vintage touch.,Puma Clyde Mid Black Fives,Most popular running shoe now,0
202,5,3053,6374fd9603a96e36ed3d4041,2,5.143077081,Released in 2014 the Air Flightposite 2014 'Carbon Fiber' brings back a popular colorway of the silhouette. The simple look features a black carbon fiber upper with neoprene accents on the collar and eyestay while contrasting white emerges on the branding. The shoe's zippered closure opens up to reveal traditional laces.,Nike Air Flightposite Carbon Fiber (2014),Most popular running shoe now,0
203,5,449,6374fd7403a96e36ed3d35a9,3,5.007926547,Reuniting the classic footwear brand with the Boston-based sportswear brand is the Salehe Bembury x New Balance 574 YURT 'Team Forest Green.' The updated version of the popular lifestyle runner has an earthy palette that leans into the shoe's trail running history. A high-pitch whistle is built into the back of the upper crafted from navy open mesh with reflective detailing and shaggy suede overlays in a dark grey finish. A tonal 'N' logo is outlined in crimson leather while a small tab on the lateral side displays Salehe Bembury branding. It's built on a segmented midsole with ABZORB SBS cushioning in the heel and a ROLLBAR support post for improved stability.,New Balance 574 YURT Salehe Bembury Team Forest Green,Most popular running shoe now,2
204,5,2784,6374feb3eae4ab372ce3e931,4,4.734232769,Made in collaboration with the nonprofit dedicated to honoring African-American basketball history before the NBA the Black Fives x Future Rider 'Star Sapphire Maize' emerges with a vibrant look. The shoe's upper is built with a mix of mesh textile and suede finished in white black Star Sapphire and Maize. A stylied chenille Formstrip marks the side wall while underfoot the injection-molded EVA midsole sports 'Make History Now' the foundation's motto.,Puma Future Rider Black Fives,Most popular running shoe now,0
205,5,2820,6374feb3eae4ab372ce3e99d,5,4.643873541,Made in collaboration with the Black Fives Foundation a nonprofit dedicated to preserving and teaching the pre-NBA history of Black basketball players the Black Fives x Suede Classic 'Star Sapphire' dropped in June 2021. Built with suede the shoe's upper appears in blue sporting a color-blocked chenille Formstrip on the side wall. Yellow suede marks the tongue which sports PUMA and Black Fives branding while the off-white rubber midsole includes 'Make history now.',Puma Suede Classic Black Fives,Most popular running shoe now,0
206,5,3184,6374fd9603a96e36ed3d425f,6,4.617129755,A pre-school shoe the Dunk Low PS 'Triple Pink' also known as 'Barbie' revists the popular basketball silhouette in an interesting new hue. The leather upper offers a new take away the traditional two-tone color blocking with a light pink base and overlays accented by a hot pink Nike Swoosh. A breathable nylon tongue and rubber outsole secure the build of the sneaker.,Nike Dunk Low Triple Pink (PS),Most popular running shoe now,0
207,5,1036,6374ff50c30ceb3748b48814,7,4.514193756,Inspired by a popular card game among NBA athletes the Air Jordan 1 Low SE 'Spades' emerges with a bold colorway modeled after the back of playing cards. As a result the shoe's quarter panel and forefoot include an embossed paisley print throughout finished in black and University Red. The Swoosh branding accents the look in metallic gold matched by the 'K' and 'Q' on the lateral forefoot of the left and right shoes. The tongue tag includes a spade while underfoot an Air midsole offers the usual cushioning.,Jordan 1 Low Spades,Most popular running shoe now,0
208,5,1732,6374fd8803a96e36ed3d3ded,8,4.353078215,The Game Of Thrones x UltraBoost 4.0 'Night's Watch' released as part of a larger collection in March 2019. Inspired by the men who protect the Wall the shoe's Primeknit upper appears in a patterned mix of black and grey with white on the toe overlay and 'Night's Watch' heel tag. A Three-Stripes lacing cage and external heel counter support the fit with a white Boost midsole and prominent outsole pattern providing cushioning and traction. 'Take the Black' appears on the aglets with 'Night Gathers and Now My Watch Beings' on the inside of the tongue.,adidas Ultra Boost 4.0 Game of Thrones Nights Watch,Most popular running shoe now,3
209,5,1420,6374fd7803a96e36ed3d3c15,9,4.29459013,The Cortez Basic Nylon 'Compton' pays tribute to the silhouette's popularity in Compton. Featuring a black nylon upper with suede overlays on the eyelets toe and heel the heel patch sports 'Compton.' The heel also sports 'CPT' in metallic gold with more metallic gold on the lace deubré and tongue tag.,Nike Cortez Basic Nylon Compton,Most popular running shoe now,2
210,5,1832,6374fd8803a96e36ed3d3eb8,10,4.128446943,The adidas UltraBoost Guard is a robust version of the revolutionary sneaker now retooled for the trail. Arrived in November 2019 this version's black Primeknit upper shows off a Three-Stripes midfoot saddle connected to the lacing system and a red Fitcounter heel for lockdown. A synthetic mudguard with grey stripes repels water. Riding on a redesigned Continental Rubber outsole the coordinating Boost midsole features multilingual branding.,adidas Ultra Boost Guard Black Grey Scarlet,Most popular running shoe now,3
211,5,606,6374fd7403a96e36ed3d384f,11,4.016883532,The Concepts x 999 Made in USA ‘Hyannis Blue’ dropped in 2017 as remastered version of the immensely popular New Balance 999 ‘Kennedy’ from 2011. Unlike its predecessor the ‘Hyannis’ is made in the USA featuring a nautical-inspired theme executed in mesh pigskin suede and embossed nubuck. The blue colorway released alongside an extremely limited red colorway at ComplexCon.,New Balance 999 Concepts Hyannis Blue,Most popular running shoe now,4
212,5,1855,6374fd8803a96e36ed3d3edb,12,4.016883532,First launched in 2016 adidas reintroduced the popular UltraBoost 2.0 LTD ‘Lady Liberty’ colorway in December 2018. The new version's Primeknit upper combines mint green and grey amid a solid midfoot cage and heel counter. The flexible upper sits above a solid white Boost midsole and black Continental rubber outsole.,adidas Ultra Boost 2.0 Antique Brass,Most popular running shoe now,3
213,5,2933,6374feb3eae4ab372ce3ebe3,13,3.974053643,With the launch of the Tetris x RS-X '35th Anniversary' PUMA celebrates the massively popular video game first created in 1984. The lifestyle runner features a black textile and leather upper accented by vibrant pops of color and a graphic on the heel overlay that depicts stacked Tetriminos. Dual PUMA and Tetris branding on the woven tongue tag is the finishing touch.,Puma RS-X Tetris,Most popular running shoe now,0
214,5,1239,6374ff50c30ceb3748b48980,14,3.932127463,The Air Jordan 1 Low 'Shattered Backboard' delivers a chopped down version of the massively popular colorway of the sneaker that started it all. Like its predecessor this low-top edition features a blend of white black and orange on the upper built with leather and nubuck instead of the all-leather construction of the high-top. Branding elements include a Jumpman on the tongue and the Wings logo on the heel.,Jordan 1 Low Shattered Backboard,Most popular running shoe now,0
